force,pressure,position,setpoint,control,temp1,temp2,temp3,temp4,time_
845.28,31.55,0.00384,186.62,186.62,10.25,11.25,9.375,8.75,44.04721
846.27,31.59,0.00395,186.64,186.64,10.25,11.25,9.375,8.75,44.07444
852.03,31.8,0.00407,184.66,184.66,10.25,10.875,9.375,8.812,44.43438
853.4,31.86,0.00392,184.68,184.68,10.25,10.875,9.438,8.812,44.46161
852.78,31.83,0.00392,184.7,184.7,10.25,11.25,9.438,8.812,44.48884
852.65,31.83,0.00338,184.72,184.72,10.25,11.25,9.438,8.812,44.51607
853.4,31.86,0.00395,184.74,184.74,10.25,11.25,9.438,8.812,44.5433
854.65,31.9,0.00388,184.76,184.76,10.25,11.25,9.438,9.188,44.57053
853.15,31.85,0.00224,184.78,184.78,10.25,11.25,9.438,9.188,44.59776
853.77,31.87,0.0038,184.8,184.8,10.25,11.25,9.438,9.188,44.62499
854.76,31.91,0.00388,184.82,184.82,10.25,11.25,9.438,9.188,44.65222
853.26,31.85,0.00403,184.84,184.84,10.25,11.25,9.438,9.188,44.67949
855.27,31.93,0.00384,184.86,184.86,10.25,11.25,9.438,9.188,44.70672
854.28,31.89,0.00403,184.88,184.88,10.25,11.25,9.438,9.188,44.73395
855.51,31.93,0.00376,184.9,184.9,10.25,11.25,9.438,9.188,44.76207
854.9,31.91,0.00388,184.92,184.92,10.25,11.25,9.438,9.188,44.7893
856.15,31.96,0.00285,184.94,184.94,10.25,10.875,9.438,9.188,44.81654
854.28,31.89,0.00392,184.96,184.96,10.25,10.875,9.438,9.188,44.84377
856.02,31.95,0.00384,184.98,184.98,10.25,10.875,9.438,9.188,44.871
856.4,31.97,0.0019,185.0,185.0,10.25,10.875,9.438,8.75,44.89823
857.39,32.0,0.00388,185.02,185.02,10.25,10.875,9.438,8.75,44.92546
855.65,31.94,0.00388,185.04,185.04,10.25,10.875,9.438,8.75,44.95269
857.01,31.99,0.00369,185.06,185.06,10.25,10.875,9.438,8.75,44.97992
857.66,32.01,0.00392,185.08,185.08,10.25,10.875,9.438,8.75,45.00715
857.01,31.99,0.00365,185.1,185.1,10.25,10.875,9.438,8.75,45.03438
859.4,32.08,0.00388,185.12,185.12,10.25,10.875,9.438,8.75,45.06161
857.9,32.02,0.00392,185.14,185.14,10.25,10.875,9.438,8.75,45.09531
860.28,32.11,0.00392,185.16,185.16,10.25,10.875,9.375,8.75,45.12331
860.28,32.11,0.00392,185.18,185.18,10.25,10.875,9.375,8.75,45.15054
860.52,32.12,0.00327,185.2,185.2,10.25,10.875,9.375,8.75,45.17823
859.16,32.07,0.00392,185.22,185.22,10.25,10.875,9.375,8.75,45.20547
859.91,32.1,0.00395,185.24,185.24,10.25,10.875,9.375,8.812,45.2353
861.27,32.15,0.00316,185.26,185.26,10.25,10.875,9.375,8.812,45.26253
859.64,32.09,0.00395,185.28,185.28,10.25,10.875,9.375,8.812,45.28976
862.91,32.21,0.00388,185.3,185.3,10.25,10.875,9.375,8.812,45.31794
863.9,32.25,0.0038,185.32,185.32,10.25,10.875,9.375,8.812,45.34591
861.65,32.16,0.00392,185.34,185.34,10.25,10.875,9.375,8.812,45.37358
864.51,32.27,0.00392,185.36,185.36,10.25,10.875,9.375,8.812,45.40081
863.39,32.23,0.00392,185.38,185.38,10.25,10.875,9.375,8.812,45.42804
865.77,32.32,0.00392,185.4,185.4,10.25,10.875,9.438,8.812,45.45935
866.39,32.34,0.00399,185.42,185.42,10.25,10.875,9.438,8.812,45.49297
866.15,32.33,0.00392,185.44,185.44,10.25,10.875,9.438,8.812,45.5202
867.0,32.36,0.00365,185.46,185.46,10.25,10.875,9.438,8.812,45.5496
868.26,32.41,0.00392,185.48,185.48,10.25,10.875,9.438,8.812,45.57942
868.02,32.4,0.00395,185.5,185.5,10.25,10.875,9.438,8.812,45.60665
870.01,32.48,0.00395,185.52,185.52,10.25,10.875,9.438,8.812,45.63389
868.4,32.41,0.00392,185.54,185.54,10.25,10.875,9.438,8.812,45.66112
868.02,32.4,0.00395,185.56,185.56,10.25,10.875,9.438,8.812,45.68835
869.26,32.45,0.00236,185.58,185.58,10.25,10.875,9.438,8.812,45.71558
870.89,32.51,0.00399,185.6,185.6,10.25,10.875,9.438,8.812,45.74281
872.15,32.55,0.00395,185.62,185.62,10.25,10.875,9.375,8.812,45.77004
870.89,32.51,0.00354,185.64,185.64,10.25,10.875,9.375,8.812,45.79727
872.26,32.56,0.00395,185.66,185.66,10.25,10.875,9.375,8.812,45.8245
873.01,32.59,0.00399,185.68,185.68,10.25,10.875,9.375,8.812,45.85173
872.76,32.58,0.00395,185.7,185.7,10.25,10.875,9.375,8.75,45.87895
873.51,32.61,0.00403,185.72,185.72,10.25,10.875,9.375,8.75,45.90618
875.15,32.67,0.00304,185.74,185.74,10.3125,10.875,9.375,8.75,45.93341
874.02,32.62,0.00403,185.76,185.76,10.3125,10.875,9.375,8.75,45.96064
875.26,32.67,0.00399,185.78,185.78,10.3125,10.875,9.375,8.75,45.98787
877.75,32.76,0.00395,185.8,185.8,10.3125,10.875,9.375,8.75,46.0151
878.12,32.78,0.00399,185.82,185.82,10.3125,10.875,9.375,8.75,46.04233
876.65,32.72,0.00392,185.84,185.84,10.3125,10.875,9.375,8.75,46.06956
878.87,32.81,0.00354,185.86,185.86,10.3125,10.875,9.438,8.75,46.09679
880.13,32.85,0.00399,185.88,185.88,10.3125,11.312,9.438,8.75,46.12402
878.26,32.78,0.00365,185.9,185.9,10.3125,11.312,9.438,8.75,46.15125
878.87,32.81,0.00399,185.92,185.92,10.3125,11.312,9.438,8.75,46.17848
880.64,32.87,0.00399,185.94,185.94,10.3125,11.312,9.438,8.875,46.20571
879.89,32.84,0.00346,185.96,185.96,10.3125,11.312,9.438,8.875,46.23294
880.75,32.88,0.00395,185.98,185.98,10.25,11.312,9.438,8.875,46.26017
882.25,32.93,0.00403,186.0,186.0,10.25,11.312,9.438,8.875,46.29133
884.5,33.02,0.00399,186.02,186.02,10.25,11.312,9.438,8.875,46.31856
884.02,33.0,0.00392,186.04,186.04,10.25,11.312,9.438,8.875,46.34579
883.37,32.97,0.00403,186.06,186.06,10.25,11.312,9.438,8.875,46.37302
884.77,33.03,0.00373,186.08,186.08,10.25,11.312,9.438,8.875,46.40025
885.38,33.05,0.00407,186.1,186.1,10.25,11.312,9.438,8.875,46.42748
884.63,33.02,0.00399,186.12,186.12,10.25,10.875,9.438,8.875,46.45471
884.39,33.01,0.00274,186.14,186.14,10.25,10.875,9.438,8.875,46.48194
886.51,33.09,0.00342,186.16,186.16,10.25,10.875,9.438,8.875,46.50917
887.63,33.13,0.00403,186.18,186.18,10.25,10.875,9.438,9.25,46.53712
887.77,33.14,0.00323,186.2,186.2,10.25,10.875,9.438,9.25,46.56435
887.87,33.14,0.00407,186.22,186.22,10.25,10.875,9.438,9.25,46.59158
887.63,33.13,0.00403,186.24,186.24,10.25,10.875,9.438,9.25,46.61881
890.39,33.24,0.00232,186.26,186.26,10.25,10.875,9.438,9.25,46.64604
889.88,33.22,0.00403,186.28,186.28,10.25,10.875,9.438,9.25,46.67327
887.77,33.14,0.0038,186.3,186.3,10.25,10.875,9.438,9.25,46.7005
890.26,33.23,0.00407,186.32,186.32,10.25,10.875,9.438,9.25,46.72773
890.63,33.24,0.00403,186.34,186.34,10.25,10.875,9.375,9.25,46.75496
892.37,33.31,0.00331,186.36,186.36,10.25,11.25,9.375,9.25,46.78219
889.51,33.2,0.00411,186.38,186.38,10.25,11.25,9.375,9.25,46.80942
892.62,33.32,0.00407,186.4,186.4,10.25,11.25,9.375,9.25,46.83665
892.37,33.31,0.00392,186.42,186.42,10.25,11.25,9.375,8.812,46.86388
892.88,33.33,0.00411,186.44,186.44,10.25,11.25,9.375,8.812,46.89111
893.26,33.34,0.00411,186.46,186.46,10.1875,11.25,9.375,8.812,46.91908
892.75,33.32,0.00407,186.48,186.48,10.1875,11.25,9.375,8.812,46.94631
893.37,33.35,0.00407,186.5,186.5,10.1875,11.25,9.375,8.812,46.97354
895.0,33.41,0.00411,186.52,186.52,10.1875,11.25,9.375,8.812,47.00077
894.63,33.39,0.00224,186.54,186.54,10.1875,11.25,9.375,8.812,47.02839
896.37,33.46,0.00411,186.56,186.56,10.1875,11.25,9.375,8.812,47.05569
896.5,33.46,0.00411,186.58,186.58,10.1875,11.25,9.438,8.812,47.08292
897.01,33.48,0.00411,186.6,186.6,10.1875,11.25,9.438,8.812,47.11015
896.74,33.47,0.00411,186.62,186.62,10.1875,11.25,9.438,8.812,47.13738
897.01,33.48,0.00338,186.64,186.64,10.1875,11.25,9.438,8.812,47.16461
903.01,33.71,0.00415,184.66,184.66,10.25,11.25,9.438,8.812,47.92331
902.5,33.69,0.00392,184.68,184.68,10.25,11.25,9.438,8.812,47.95054
903.73,33.73,0.00418,184.7,184.7,10.25,11.25,9.438,8.812,47.97819
901.89,33.66,0.00411,184.72,184.72,10.25,11.25,9.438,8.812,48.00645
903.36,33.72,0.00418,184.74,184.74,10.25,11.25,9.438,8.812,48.03368
903.01,33.71,0.00418,184.76,184.76,10.25,11.25,9.438,8.812,48.06091
902.13,33.67,0.00415,184.78,184.78,10.25,11.25,9.438,8.812,48.08814
903.12,33.71,0.00319,184.8,184.8,10.25,11.25,9.438,8.812,48.11537
904.75,33.77,0.00411,184.82,184.82,10.25,11.25,9.375,8.812,48.1426
902.64,33.69,0.00415,184.84,184.84,10.25,11.25,9.375,8.812,48.16982
905.37,33.8,0.00342,184.86,184.86,10.25,11.25,9.375,8.812,48.19705
903.63,33.73,0.00418,184.88,184.88,10.25,11.25,9.375,9.125,48.22428
903.01,33.71,0.00403,184.9,184.9,10.25,11.25,9.375,9.125,48.25151
905.5,33.8,0.00418,184.92,184.92,10.25,11.25,9.375,9.125,48.27874
904.48,33.76,0.00418,184.94,184.94,10.1875,11.25,9.375,9.125,48.30597
904.48,33.76,0.00247,184.96,184.96,10.1875,11.25,9.375,9.125,48.3332
904.75,33.77,0.00418,184.98,184.98,10.1875,11.25,9.375,9.125,48.36043
904.75,33.77,0.00418,185.0,185.0,10.1875,11.25,9.375,9.125,48.38766
906.63,33.84,0.00205,185.02,185.02,10.1875,11.25,9.375,9.125,48.41489
907.11,33.86,0.00415,185.04,185.04,10.1875,11.25,9.375,9.125,48.44341
906.73,33.85,0.00415,185.06,185.06,10.1875,11.25,9.438,9.125,48.47064
907.0,33.86,0.00232,185.08,185.08,10.1875,10.875,9.438,9.125,48.49787
909.25,33.94,0.00418,185.1,185.1,10.1875,10.875,9.438,9.125,48.5251
907.0,33.86,0.00415,185.12,185.12,10.1875,10.875,9.438,8.812,48.55234
908.37,33.91,0.00164,185.14,185.14,10.1875,10.875,9.438,8.812,48.58025
908.37,33.91,0.00418,185.16,185.16,10.1875,10.875,9.438,8.812,48.60748
909.73,33.96,0.00399,185.18,185.18,10.25,10.875,9.438,8.812,48.63471
910.38,33.98,0.00418,185.2,185.2,10.25,10.875,9.438,8.812,48.66194
910.11,33.97,0.00418,185.22,185.22,10.25,10.875,9.438,8.812,48.68916
913.38,34.09,0.00418,185.24,185.24,10.25,10.875,9.438,8.812,48.71639
912.63,34.07,0.00418,185.26,185.26,10.25,10.875,9.438,8.812,48.74558
912.25,34.05,0.00418,185.28,185.28,10.25,10.875,9.438,8.812,48.7753
913.49,34.1,0.00418,185.3,185.3,10.25,10.875,9.375,8.812,48.80253
913.0,34.08,0.00312,185.32,185.32,10.25,11.312,9.375,8.812,48.83132
916.0,34.19,0.00418,185.34,185.34,10.25,11.312,9.375,8.812,48.85855
916.0,34.19,0.00418,185.36,185.36,10.25,11.312,9.375,8.75,48.88578
917.1,34.23,0.00205,185.38,185.38,10.25,11.312,9.375,8.75,48.91325
916.0,34.19,0.00418,185.4,185.4,10.25,11.312,9.375,8.75,48.94048
918.23,34.27,0.00418,185.42,185.42,10.25,11.312,9.375,8.75,48.9689
918.98,34.3,0.00373,185.44,185.44,10.25,11.312,9.375,8.75,48.99868
919.62,34.33,0.00418,185.46,185.46,10.25,11.312,9.375,8.75,49.02591
919.73,34.33,0.00418,185.48,185.48,10.25,11.312,9.375,8.75,49.05314
919.49,34.32,0.00418,185.5,185.5,10.25,11.312,9.375,8.75,49.08037
920.1,34.34,0.00418,185.52,185.52,10.25,11.312,9.375,8.75,49.1076
920.0,34.34,0.00407,185.54,185.54,10.25,11.312,9.438,8.75,49.13483
920.37,34.35,0.00426,185.56,185.56,10.25,11.312,9.438,8.75,49.16206
922.49,34.43,0.00426,185.58,185.58,10.25,11.312,9.438,8.75,49.18929
921.23,34.39,0.00399,185.6,185.6,10.25,11.312,9.438,8.812,49.21652
922.49,34.43,0.0043,185.62,185.62,10.25,11.312,9.438,8.812,49.24375
924.23,34.5,0.00426,185.64,185.64,10.25,11.312,9.438,8.812,49.27098
922.49,34.43,0.00338,185.66,185.66,10.25,11.312,9.438,8.812,49.29821
924.23,34.5,0.00422,185.68,185.68,10.25,11.312,9.438,8.812,49.32544
924.87,34.52,0.00426,185.7,185.7,10.25,11.312,9.438,8.812,49.35267
926.61,34.59,0.00426,185.72,185.72,10.25,11.312,9.438,8.812,49.3799
927.74,34.63,0.00426,185.74,185.74,10.25,11.312,9.438,8.812,49.40713
927.6,34.62,0.00411,185.76,185.76,10.25,11.312,9.438,8.812,49.43436
927.74,34.63,0.00426,185.78,185.78,10.25,11.312,9.438,8.812,49.46159
927.6,34.62,0.00426,185.8,185.8,10.25,11.25,9.438,8.812,49.48882
928.25,34.65,0.00422,185.82,185.82,10.25,11.25,9.438,8.812,49.51709
929.72,34.7,0.0043,185.84,185.84,10.25,11.25,9.438,9.188,49.54432
929.0,34.68,0.00426,185.86,185.86,10.25,11.25,9.438,9.188,49.57233
929.35,34.69,0.00361,185.88,185.88,10.25,11.25,9.438,9.188,49.59956
929.72,34.7,0.00426,185.9,185.9,10.1875,11.25,9.438,9.188,49.62679
929.99,34.71,0.00426,185.92,185.92,10.1875,11.25,9.438,9.188,49.65402
931.6,34.77,0.00293,185.94,185.94,10.1875,11.25,9.438,9.188,49.68219
929.85,34.71,0.00426,185.96,185.96,10.1875,11.25,9.438,9.188,49.70942
931.35,34.77,0.0043,185.98,185.98,10.1875,11.25,9.438,9.188,49.73667
933.36,34.84,0.00354,186.0,186.0,10.1875,11.25,9.438,9.188,49.7639
934.35,34.88,0.00426,186.02,186.02,10.1875,11.25,9.438,9.188,49.79138
932.72,34.82,0.00426,186.04,186.04,10.1875,11.312,9.438,9.188,49.81929
934.86,34.9,0.00415,186.06,186.06,10.1875,11.312,9.438,9.125,49.84652
934.49,34.88,0.00434,186.08,186.08,10.1875,11.312,9.438,9.125,49.8756
935.35,34.91,0.00434,186.1,186.1,10.1875,11.312,9.438,9.125,49.90283
935.61,34.92,0.00388,186.12,186.12,10.1875,11.312,9.438,9.125,49.93005
935.1,34.91,0.0043,186.14,186.14,10.25,11.312,9.438,9.125,49.95728
936.98,34.98,0.00422,186.16,186.16,10.25,11.312,9.438,9.125,49.98451
936.98,34.98,0.00434,186.18,186.18,10.25,11.312,9.438,9.125,50.01174
936.1,34.94,0.0043,186.2,186.2,10.25,11.312,9.438,9.125,50.03897
937.49,34.99,0.00335,186.22,186.22,10.25,11.312,9.438,9.125,50.0662
938.72,35.04,0.00422,186.24,186.24,10.25,11.312,9.438,9.125,50.09343
938.35,35.03,0.00426,186.26,186.26,10.25,11.312,9.438,9.125,50.12066
938.86,35.05,0.00308,186.28,186.28,10.25,11.25,9.438,9.125,50.14804
939.47,35.07,0.0043,186.3,186.3,10.25,11.25,9.438,8.875,50.17528
940.86,35.12,0.00426,186.32,186.32,10.25,11.25,9.438,8.875,50.20251
941.72,35.15,0.00243,186.34,186.34,10.25,11.25,9.438,8.875,50.22974
941.48,35.14,0.0043,186.36,186.36,10.25,11.25,9.438,8.875,50.25931
942.85,35.19,0.00434,186.38,186.38,10.25,11.25,9.438,8.875,50.28654
941.99,35.16,0.0043,186.4,186.4,10.25,11.25,9.438,8.875,50.31377
944.11,35.24,0.00437,186.42,186.42,10.25,11.25,9.438,8.875,50.341
944.11,35.24,0.00434,186.44,186.44,10.25,11.25,9.438,8.875,50.37131
944.86,35.27,0.00437,186.46,186.46,10.25,11.25,9.438,8.875,50.39934
945.85,35.31,0.00426,186.48,186.48,10.25,11.25,9.438,8.875,50.42789
945.85,35.31,0.00434,186.5,186.5,10.25,11.25,9.375,8.875,50.45529
945.23,35.28,0.00434,186.52,186.52,10.25,11.312,9.375,8.875,50.48454
947.48,35.37,0.00437,186.54,186.54,10.25,11.312,9.375,8.75,50.51177
947.59,35.37,0.00434,186.56,186.56,10.25,11.312,9.375,8.75,50.539
947.35,35.36,0.00316,186.58,186.58,10.25,11.312,9.375,8.75,50.56623
947.86,35.38,0.0043,186.6,186.6,10.25,11.312,9.375,8.75,50.59346
949.22,35.43,0.00434,186.62,186.62,10.25,11.312,9.375,8.75,50.62069
950.11,35.47,0.00281,186.64,186.64,10.25,11.312,9.375,8.75,50.64792
954.47,35.63,0.00445,184.66,184.66,10.25,11.25,9.375,8.875,50.93916
952.97,35.57,0.00434,184.68,184.68,10.25,11.25,9.375,8.875,50.96729
953.59,35.59,0.00445,184.7,184.7,10.25,11.25,9.375,8.875,50.99452
954.72,35.64,0.00437,184.72,184.72,10.25,11.25,9.375,8.875,51.02175
954.34,35.62,0.00243,184.74,184.74,10.25,11.25,9.375,8.875,51.04898
955.97,35.68,0.00441,184.76,184.76,10.25,11.25,9.375,8.875,51.07669
956.59,35.71,0.00441,184.78,184.78,10.25,11.25,9.375,8.875,51.10552
955.09,35.65,0.00441,184.8,184.8,10.25,11.25,9.375,8.875,51.13589
954.85,35.64,0.0043,184.82,184.82,10.25,11.25,9.375,8.875,51.16312
954.72,35.64,0.00441,184.84,184.84,10.25,11.25,9.375,8.75,51.19035
955.84,35.68,0.00395,184.86,184.86,10.25,11.25,9.375,8.75,51.21758
956.46,35.7,0.00441,184.88,184.88,10.25,11.25,9.375,8.75,51.24481
955.71,35.67,0.00441,184.9,184.9,10.25,11.25,9.375,8.75,51.27204
956.83,35.72,0.00293,184.92,184.92,10.25,11.25,9.375,8.75,51.29927
957.58,35.74,0.00441,184.94,184.94,10.25,11.25,9.375,8.75,51.3268
957.58,35.74,0.00445,184.96,184.96,10.25,11.25,9.375,8.75,51.35403
957.58,35.74,0.00319,184.98,184.98,10.25,11.25,9.375,8.75,51.38126
957.34,35.73,0.00441,185.0,185.0,10.25,11.25,9.375,8.75,51.40848
960.21,35.84,0.00434,185.02,185.02,10.25,11.25,9.375,8.75,51.43571
960.21,35.84,0.00437,185.04,185.04,10.25,11.25,9.438,8.75,51.46294
959.72,35.82,0.00437,185.06,185.06,10.25,10.875,9.438,8.75,51.49017
958.97,35.8,0.00422,185.08,185.08,10.25,10.875,9.438,8.812,51.5174
960.48,35.85,0.00449,185.1,185.1,10.25,10.875,9.438,8.812,51.5451
960.96,35.87,0.00441,185.12,185.12,10.25,10.875,9.438,8.812,51.57233
962.46,35.93,0.00395,185.14,185.14,10.25,10.875,9.438,8.812,51.59975
961.09,35.88,0.00445,185.16,185.16,10.25,10.875,9.438,8.812,51.62698
962.59,35.93,0.00445,185.18,185.18,10.25,10.875,9.438,8.812,51.65421
962.35,35.92,0.00274,185.2,185.2,10.25,10.875,9.438,8.812,51.68144
964.6,36.01,0.00445,185.22,185.22,10.25,10.875,9.438,8.812,51.70868
962.73,35.94,0.00445,185.24,185.24,10.25,10.875,9.438,8.812,51.73591
965.73,36.05,0.00266,185.26,185.26,10.25,10.875,9.438,8.812,51.76327
965.35,36.03,0.00441,185.28,185.28,10.25,10.875,9.375,8.812,51.7905
964.84,36.02,0.00395,185.3,185.3,10.25,11.312,9.375,8.812,51.81773
964.98,36.02,0.00449,185.32,185.32,10.25,11.312,9.375,8.812,51.84496
967.09,36.1,0.00445,185.34,185.34,10.25,11.312,9.375,8.812,51.8722
967.71,36.12,0.00266,185.36,185.36,10.25,11.312,9.375,8.812,51.89943
969.07,36.17,0.00445,185.38,185.38,10.25,11.312,9.375,8.812,51.92666
968.08,36.14,0.00453,185.4,185.4,10.25,11.312,9.375,8.812,51.95389
968.08,36.14,0.00338,185.42,185.42,10.25,11.312,9.375,8.812,51.98169
968.83,36.16,0.00449,185.44,185.44,10.25,11.312,9.375,8.812,52.00892
968.59,36.16,0.00445,185.46,185.46,10.25,11.312,9.375,8.812,52.03615
969.21,36.18,0.00441,185.48,185.48,10.25,11.312,9.375,8.812,52.06342
971.83,36.28,0.00449,185.5,185.5,10.25,11.312,9.375,8.812,52.09065
972.08,36.28,0.00399,185.52,185.52,10.25,11.312,9.438,8.812,52.11788
973.95,36.35,0.00456,185.54,185.54,10.25,11.25,9.438,8.812,52.14512
971.46,36.26,0.00449,185.56,185.56,10.25,11.25,9.438,8.812,52.17236
974.08,36.36,0.00399,185.58,185.58,10.25,11.25,9.438,8.812,52.19959
973.09,36.32,0.00449,185.6,185.6,10.25,11.25,9.438,8.812,52.22682
973.58,36.34,0.00453,185.62,185.62,10.25,11.25,9.438,8.812,52.25405
974.33,36.37,0.0038,185.64,185.64,10.25,11.25,9.438,8.812,52.28134
976.47,36.45,0.00449,185.66,185.66,10.25,11.25,9.438,8.812,52.30857
975.34,36.41,0.00449,185.68,185.68,10.25,11.25,9.438,8.812,52.3358
976.47,36.45,0.00453,185.7,185.7,10.25,11.25,9.438,8.812,52.36303
977.22,36.48,0.00449,185.72,185.72,10.25,11.25,9.438,8.812,52.39026
976.33,36.44,0.00399,185.74,185.74,10.25,11.25,9.438,8.812,52.41749
978.59,36.53,0.00453,185.76,185.76,10.25,11.25,9.375,8.812,52.44472
978.96,36.54,0.00456,185.78,185.78,10.25,10.938,9.375,8.812,52.47195
979.71,36.57,0.00236,185.8,185.8,10.25,10.938,9.375,8.812,52.49918
978.59,36.53,0.00449,185.82,185.82,10.25,10.938,9.375,8.812,52.52641
980.46,36.6,0.00449,185.84,185.84,10.25,10.938,9.375,8.812,52.55364
980.94,36.62,0.00437,185.86,185.86,10.25,10.938,9.375,8.812,52.58087
981.32,36.63,0.00449,185.88,185.88,10.25,10.938,9.375,8.812,52.60871
983.46,36.71,0.00453,185.9,185.9,10.25,10.938,9.375,8.812,52.63594
981.59,36.64,0.00445,185.92,185.92,10.25,10.938,9.375,8.812,52.66317
982.2,36.66,0.00449,185.94,185.94,10.25,10.938,9.375,8.812,52.6904
983.7,36.72,0.00388,185.96,185.96,10.25,10.938,9.375,8.812,52.71763
983.33,36.7,0.00456,185.98,185.98,10.25,10.938,9.375,8.812,52.74486
985.07,36.77,0.00456,186.0,186.0,10.25,10.938,9.375,8.812,52.77209
985.34,36.78,0.00395,186.02,186.02,10.25,11.312,9.375,8.812,52.79932
984.83,36.76,0.00456,186.04,186.04,10.25,11.312,9.375,8.75,52.82655
985.07,36.77,0.0046,186.06,186.06,10.25,11.312,9.375,8.75,52.85377
987.45,36.86,0.00449,186.08,186.08,10.25,11.312,9.375,8.75,52.881
985.95,36.8,0.00456,186.1,186.1,10.25,11.312,9.375,8.75,52.90823
987.69,36.87,0.00449,186.12,186.12,10.25,11.312,9.375,8.75,52.93546
988.34,36.89,0.00456,186.14,186.14,10.25,11.312,9.375,8.75,52.96269
988.71,36.91,0.00456,186.16,186.16,10.25,11.312,9.375,8.75,52.98992
988.95,36.91,0.00395,186.18,186.18,10.25,11.312,9.375,8.75,53.01714
990.69,36.98,0.00456,186.2,186.2,10.25,11.312,9.375,8.75,53.04437
991.71,37.02,0.00456,186.22,186.22,10.25,11.312,9.375,8.75,53.0716
991.2,37.0,0.00247,186.24,186.24,10.25,11.312,9.438,8.75,53.09883
992.19,37.04,0.00456,186.26,186.26,10.25,11.25,9.438,8.75,53.12606
993.59,37.09,0.0046,186.28,186.28,10.25,11.25,9.438,8.812,53.15329
991.71,37.02,0.00449,186.3,186.3,10.25,11.25,9.438,8.812,53.18051
993.32,37.08,0.00456,186.32,186.32,10.25,11.25,9.438,8.812,53.20774
994.31,37.12,0.0043,186.34,186.34,10.25,11.25,9.438,8.812,53.23497
994.44,37.12,0.00456,186.36,186.36,10.25,11.25,9.438,8.812,53.2622
994.44,37.12,0.00456,186.38,186.38,10.25,11.25,9.438,8.812,53.28943
995.95,37.18,0.00236,186.4,186.4,10.25,11.25,9.438,8.812,53.31665
996.94,37.21,0.00456,186.42,186.42,10.25,11.25,9.438,8.812,53.34388
996.19,37.19,0.0046,186.44,186.44,10.25,11.25,9.438,8.812,53.37111
998.7,37.28,0.00399,186.46,186.46,10.25,11.25,9.438,8.812,53.39834
999.45,37.31,0.0046,186.48,186.48,10.25,11.25,9.375,8.812,53.42556
999.7,37.32,0.00464,186.5,186.5,10.25,11.25,9.375,8.812,53.45279
999.56,37.31,0.00464,186.52,186.52,10.25,11.25,9.375,8.812,53.48002
1000.95,37.36,0.00456,186.54,186.54,10.25,11.25,9.375,8.812,53.50725
999.7,37.32,0.00422,186.56,186.56,10.25,11.25,9.375,8.812,53.53448
1001.7,37.39,0.00472,186.58,186.58,10.25,11.25,9.375,8.812,53.5617
1001.81,37.4,0.00468,186.6,186.6,10.25,11.25,9.375,8.812,53.58893
1003.21,37.45,0.00342,186.62,186.62,10.25,11.25,9.375,8.812,53.61616
1001.57,37.39,0.0046,186.64,186.64,10.25,11.25,9.375,8.812,53.64339
1005.94,37.55,0.00472,184.66,184.66,10.25,11.25,9.375,8.812,53.98746
1007.57,37.61,0.00456,184.68,184.68,10.25,11.25,9.375,8.812,54.01528
1006.69,37.58,0.00335,184.7,184.7,10.25,11.25,9.375,8.812,54.04791
1004.81,37.51,0.00479,184.72,184.72,10.25,11.25,9.375,8.812,54.07963
1005.46,37.53,0.00464,184.74,184.74,10.25,11.25,9.438,8.812,54.10686
1004.95,37.51,0.00472,184.76,184.76,10.25,10.875,9.438,8.812,54.13409
1003.45,37.46,0.0046,184.78,184.78,10.25,10.875,9.438,8.75,54.16395
1004.06,37.48,0.00468,184.8,184.8,10.25,10.875,9.438,8.75,54.19118
1003.69,37.47,0.00498,184.82,184.82,10.25,10.875,9.438,8.75,54.2184
1005.7,37.54,0.00472,184.84,184.84,10.25,10.875,9.438,8.75,54.24563
1004.33,37.49,0.00472,184.86,184.86,10.25,10.875,9.438,8.75,54.27286
1006.07,37.55,0.00415,184.88,184.88,10.25,10.875,9.438,8.75,54.30009
1004.44,37.49,0.00468,184.9,184.9,10.25,10.875,9.438,8.75,54.32732
1004.57,37.5,0.00472,184.92,184.92,10.25,10.875,9.438,8.75,54.35455
1004.57,37.5,0.0046,184.94,184.94,10.25,10.875,9.438,8.75,54.38178
1005.46,37.53,0.00472,184.96,184.96,10.25,10.875,9.438,8.75,54.41129
1004.2,37.48,0.00464,184.98,184.98,10.25,10.875,9.438,8.75,54.43852
1005.83,37.55,0.00087,185.0,185.0,10.25,11.312,9.438,8.75,54.46575
1006.82,37.58,0.00521,185.02,185.02,10.25,11.312,9.438,8.812,54.49531
1005.08,37.52,0.00472,185.04,185.04,10.25,11.312,9.438,8.812,54.5233
1008.56,37.65,0.00464,185.06,185.06,10.25,11.312,9.438,8.812,54.55224
1006.93,37.59,0.00479,185.08,185.08,10.25,11.312,9.438,8.812,54.58772
1008.43,37.64,0.0046,185.1,185.1,10.25,11.312,9.438,8.812,54.6193
1009.55,37.68,0.0046,185.12,185.12,10.25,11.312,9.438,8.812,54.64653
1010.81,37.73,0.00472,185.14,185.14,10.25,11.312,9.438,8.812,54.67532
1009.93,37.7,0.0046,185.16,185.16,10.25,11.312,9.438,8.812,54.70339
1010.44,37.72,0.0038,185.18,185.18,10.25,11.312,9.438,8.812,54.73062
1011.19,37.74,0.00475,185.2,185.2,10.25,11.312,9.438,8.812,54.75921
